Wavelength 	             Flux
6.442785999999999149e+03 1.260013558828591562e-01
6.444799999999999272e+03 1.254348740295843923e-01
6.446813999999999396e+03 1.251823902213987094e-01
6.448827999999999520e+03 1.250290636906095931e-01
6.450841999999999643e+03 1.245488853935873413e-01
6.452855999999999767e+03 1.242532498072753955e-01
6.454869999999998981e+03 1.238832462629160386e-01
6.456883999999999105e+03 1.234829446615743759e-01
6.458897999999999229e+03 1.230996283346015574e-01
6.460911999999999352e+03 1.227507416178358901e-01
6.462925999999999476e+03 1.224211354827862280e-01
6.464939999999999600e+03 1.221075964991665680e-01
6.466953999999999724e+03 1.217320842171740469e-01
6.468967999999998938e+03 1.215755442560989136e-01
6.470981999999999061e+03 1.210572638571141280e-01
6.472995999999999185e+03 1.205160303846578990e-01
6.475009999999999309e+03 1.201538308852788534e-01
6.477023999999999432e+03 1.196383048551105804e-01
6.479037999999999556e+03 1.193155846421023736e-01
6.481051999999999680e+03 1.191269103781672500e-01
6.483065999999998894e+03 1.187431349897249966e-01
6.485079999999999018e+03 1.183795583059376599e-01
6.487093999999999141e+03 1.178520966775643136e-01
6.489107999999999265e+03 1.176790305035897433e-01
6.491121999999999389e+03 1.174876018708380376e-01
6.493135999999999513e+03 1.166231891239041807e-01
6.495149999999999636e+03 1.159984064640119800e-01
6.497163999999999760e+03 1.156660459601457219e-01
6.499177999999998974e+03 1.154796670035577733e-01
6.501191999999999098e+03 1.154397286557174857e-01
6.503205999999999221e+03 1.153506707306483497e-01
6.505219999999999345e+03 1.150766110333995423e-01
6.507233999999999469e+03 1.146230583016041860e-01
6.509247999999999593e+03 1.142131164094044860e-01
6.511261999999999716e+03 1.139344660974613704e-01
6.513275999999998930e+03 1.134933080253406057e-01
6.515289999999999054e+03 1.131687515664546312e-01
6.517303999999999178e+03 1.129153496353301062e-01
6.519317999999999302e+03 1.126812282859215586e-01
6.521331999999999425e+03 1.124388438300633203e-01
6.523345999999999549e+03 1.124627150264735920e-01
6.525359999999999673e+03 1.119150546934453844e-01
6.527373999999998887e+03 1.115960069721926018e-01
6.529387999999999010e+03 1.113673943604171906e-01
6.531401999999999134e+03 1.110070311069158017e-01
6.533415999999999258e+03 1.107931084621621431e-01
6.535429999999999382e+03 1.103510322671024529e-01
6.537443999999999505e+03 1.099112513793899792e-01
6.539457999999999629e+03 1.095031457330679914e-01
6.541471999999999753e+03 1.094131696850600272e-01
6.543485999999998967e+03 1.090886132261740804e-01
6.545499999999999091e+03 1.087553345993689663e-01
6.547513999999999214e+03 1.085115729591024231e-01
6.549527999999999338e+03 1.080823504851867733e-01
6.551541999999999462e+03 1.079253514626422189e-01
6.553555999999999585e+03 1.077316275225434078e-01
6.555569999999999709e+03 1.073294896753240052e-01
6.557583999999998923e+03 1.069415827336569758e-01
6.559597999999999047e+03 1.068038642928283988e-01
6.561611999999999171e+03 1.062084615669796062e-01
6.563625999999999294e+03 1.061510788833010532e-01
6.565639999999999418e+03 1.060441175609241893e-01
6.567653999999999542e+03 1.055965326282314182e-01
6.569667999999999665e+03 1.053853643522943001e-01
6.571681999999998880e+03 1.050415273116923759e-01
6.573695999999999003e+03 1.048886598423726529e-01
6.575709999999999127e+03 1.046696875214552513e-01
6.577723999999999251e+03 1.043818559801235890e-01
6.579737999999999374e+03 1.040274605257247575e-01
6.581751999999999498e+03 1.038176694341959444e-01
6.583765999999999622e+03 1.034926539138405766e-01
6.585779999999999745e+03 1.031377993979723240e-01
6.587793999999998960e+03 1.027755998985932506e-01
6.589807999999999083e+03 1.026071243393129745e-01
6.591821999999999207e+03 1.025676450529421080e-01
6.593835999999999331e+03 1.023794298504764333e-01
6.595849999999999454e+03 1.021393407019653143e-01
6.597863999999999578e+03 1.017206766418465302e-01
6.599877999999999702e+03 1.013483777901399985e-01
6.601891999999998916e+03 1.009802104916583537e-01
6.603905999999999040e+03 1.007745509533543721e-01
6.605919999999999163e+03 1.003857258887484172e-01
6.607933999999999287e+03 1.001594085843201393e-01
6.609947999999999411e+03 9.961587980451680480e-02
6.611961999999999534e+03 9.920685603525598861e-02
6.613975999999999658e+03 9.891948355539376125e-02
6.615989999999998872e+03 9.861512580116267579e-02
6.618003999999998996e+03 9.837136416089613256e-02
6.620017999999999120e+03 9.787328246656620823e-02
6.622031999999999243e+03 9.765063765389336847e-02
6.624045999999999367e+03 9.760059995372567798e-02
6.626059999999999491e+03 9.753633134800566984e-02
6.628073999999999614e+03 9.711950353376458400e-02
6.630087999999999738e+03 9.684177134476032456e-02
6.632101999999998952e+03 9.644651941958237718e-02
6.634115999999999076e+03 9.595899613904930459e-02
6.636129999999999200e+03 9.562296314342763615e-02
6.638143999999999323e+03 9.534523095442341833e-02
6.640157999999999447e+03 9.515334326020226385e-02
6.642171999999999571e+03 9.474615573681918756e-02
6.644185999999999694e+03 9.441930397058607982e-02
6.646199999999998909e+03 9.440094151180897231e-02
6.648213999999999032e+03 9.433162322992527660e-02
6.650227999999999156e+03 9.378809445012192825e-02
6.652241999999999280e+03 9.335703573032851088e-02
6.654255999999999403e+03 9.305818671373057571e-02
6.656269999999999527e+03 9.297050597306973085e-02
6.658283999999999651e+03 9.265329449769464654e-02
6.660297999999998865e+03 9.224381166696440926e-02
6.662311999999998989e+03 9.201841248547498742e-02
6.664325999999999112e+03 9.176546961581991124e-02
6.666339999999999236e+03 9.163555521997163167e-02
6.668353999999999360e+03 9.138903921088852023e-02
6.670367999999999483e+03 9.105116996938911189e-02
6.672381999999999607e+03 9.076517467393517558e-02
6.674395999999999731e+03 9.038598990018723023e-02
6.676409999999998945e+03 9.008530463771155516e-02
6.678423999999999069e+03 8.997696613092644180e-02
6.680437999999999192e+03 8.980206371107414542e-02
6.682451999999999316e+03 8.965332779497930948e-02
6.684465999999999440e+03 8.933473913519596188e-02
6.686479999999999563e+03 8.908271438847968626e-02
6.688493999999999687e+03 8.887613672723687630e-02
6.690507999999998901e+03 8.869343026240431027e-02
6.692521999999999025e+03 8.847399888001750146e-02
6.694535999999999149e+03 8.829955552163466781e-02
6.696549999999999272e+03 8.812786653206838849e-02
6.698563999999999396e+03 8.786711961743298716e-02
6.700577999999999520e+03 8.736857886163364173e-02
6.702591999999999643e+03 8.712114472961166034e-02
6.704605999999998858e+03 8.687416965905914168e-02
6.706619999999998981e+03 8.682000040566656418e-02
6.708633999999999105e+03 8.659322403976889293e-02
6.710647999999999229e+03 8.635910269036035924e-02
6.712661999999999352e+03 8.616583781173095535e-02
6.714675999999999476e+03 8.573799252222355505e-02
6.716689999999999600e+03 8.532759156855450333e-02
6.718703999999999724e+03 8.531427878594106951e-02
6.720717999999998938e+03 8.538451519076363516e-02
6.722731999999999061e+03 8.510907830910653671e-02
6.724745999999999185e+03 8.484052734949085184e-02
6.726759999999999309e+03 8.472117136743945176e-02
6.728773999999999432e+03 8.460043820097974676e-02
6.730787999999999556e+03 8.438376118740949228e-02
6.732801999999999680e+03 8.391505942712296218e-02
6.734815999999998894e+03 8.347160604765505032e-02
6.736829999999999018e+03 8.324023906706308484e-02
6.738843999999999141e+03 8.312226026941994805e-02
6.740857999999999265e+03 8.287941675209227477e-02
6.742871999999999389e+03 8.300703584059339335e-02
6.744885999999999513e+03 8.265952630823600322e-02
6.746899999999999636e+03 8.219495610117433237e-02
6.748913999999998850e+03 8.189794333045413710e-02
6.750927999999998974e+03 8.164086890757414616e-02
6.752941999999999098e+03 8.151692231082845186e-02
6.754955999999999221e+03 8.127499691643963464e-02
6.756969999999999345e+03 8.105740177993052409e-02
6.758983999999999469e+03 8.086000534807626094e-02
6.760997999999999593e+03 8.082924822962454792e-02
6.763011999999999716e+03 8.036559614550174702e-02
6.765025999999998930e+03 7.975779875997841828e-02
6.767039999999999054e+03 7.972979601034327346e-02
6.769053999999999178e+03 7.956774731163503145e-02
6.771067999999999302e+03 7.912108050188106090e-02
6.773081999999999425e+03 7.877081660070711644e-02
6.775095999999999549e+03 7.864411563514482617e-02
6.777109999999999673e+03 7.835720221675201991e-02
6.779123999999998887e+03 7.821856565298462849e-02
6.781137999999999010e+03 7.793807909516382859e-02
6.783151999999999134e+03 7.756807555080443006e-02
6.785165999999999258e+03 7.708743819231277106e-02
6.787179999999999382e+03 7.667336474688826731e-02
6.789193999999999505e+03 7.661460487880139558e-02
6.791207999999999629e+03 7.637818822204571478e-02
6.793221999999998843e+03 7.601277529238065211e-02
6.795235999999998967e+03 7.597100069866266625e-02
6.797249999999999091e+03 7.568087384998382905e-02
6.799263999999999214e+03 7.545455654555556502e-02
6.801277999999999338e+03 7.523191173288273914e-02
6.803291999999999462e+03 7.484308666827681200e-02
6.805305999999999585e+03 7.458922567568281037e-02
6.807319999999999709e+03 7.435464526480486946e-02
6.809333999999998923e+03 7.412695077596832827e-02
6.811347999999999047e+03 7.394562149554406716e-02
6.813361999999999171e+03 7.374409351046495864e-02
6.815375999999999294e+03 7.353889303363041197e-02
6.817389999999999418e+03 7.326116084462616640e-02
6.819403999999999542e+03 7.290584726728849274e-02
6.821417999999999665e+03 7.260837543509882086e-02
6.823431999999998880e+03 7.231457609466457326e-02
6.825445999999999003e+03 7.198037934492063084e-02
6.827459999999999127e+03 7.204694325798777221e-02
6.829473999999999251e+03 7.198634714402320223e-02
6.831487999999999374e+03 7.176553857722807461e-02
6.833501999999999498e+03 7.158329117386495744e-02
6.835515999999999622e+03 7.147036205238554984e-02
6.837529999999998836e+03 7.123348633416044795e-02
6.839543999999998960e+03 7.109852226214846693e-02
6.841557999999999083e+03 7.105491142255275505e-02
6.843571999999999207e+03 7.085613780629020086e-02
6.845585999999999331e+03 7.072117373427821985e-02
6.847599999999999454e+03 7.050174235189139715e-02
6.849613999999999578e+03 7.046501743433712661e-02
6.851627999999999702e+03 7.032270837881426928e-02
6.853641999999998916e+03 7.022722359317315477e-02
6.855655999999999040e+03 7.009180045969173878e-02
6.857669999999999163e+03 6.981223202480978107e-02
6.859683999999999287e+03 6.961575371589437400e-02
6.861697999999999411e+03 6.971996066945465587e-02
6.863711999999999534e+03 6.985676098734433515e-02
6.865725999999999658e+03 6.969195791981952492e-02
6.867739999999998872e+03 6.970159821067752060e-02
6.869753999999998996e+03 6.952990922111126904e-02
6.871767999999999120e+03 6.938300955089411748e-02
6.873781999999999243e+03 6.940412637848783484e-02
6.875795999999999367e+03 6.906166652229416003e-02
6.877809999999999491e+03 6.862372188045938459e-02
6.879823999999999614e+03 6.843458855505483995e-02
6.881837999999999738e+03 6.849610279195823825e-02
6.883851999999998952e+03 6.860490036021282823e-02
6.885865999999999076e+03 6.846718191938426512e-02
6.887879999999999200e+03 6.842081671097198503e-02
6.889893999999999323e+03 6.855853515180052038e-02
6.891907999999999447e+03 6.821745248001515050e-02
6.893921999999999571e+03 6.809029245298345301e-02
6.895935999999999694e+03 6.795808274978804020e-02
6.897949999999998909e+03 6.772901107654322184e-02
6.899963999999999032e+03 6.761745913947210529e-02
6.901977999999999156e+03 6.755456771816038819e-02
6.903991999999999280e+03 6.743062112141468001e-02
6.906005999999999403e+03 6.714967550212444514e-02
6.908019999999999527e+03 6.706520819174960346e-02
6.910033999999999651e+03 6.699680803280472219e-02
6.912047999999998865e+03 6.663965820958936415e-02
6.914061999999998989e+03 6.674524234755793706e-02
6.916075999999999112e+03 6.661027827554594216e-02
6.918089999999999236e+03 6.628801712400712864e-02
6.920103999999999360e+03 6.601625273410544059e-02
6.922117999999999483e+03 6.600156276708371572e-02
6.924131999999999607e+03 6.615993897403658897e-02
6.926145999999999731e+03 6.586522151066347142e-02
6.928159999999998945e+03 6.532674240702382451e-02
6.930173999999999069e+03 6.521794483876927617e-02
6.932187999999999192e+03 6.520784548644185941e-02
6.934201999999999316e+03 6.510639290169814575e-02
6.936215999999999440e+03 6.507058610708271740e-02
6.938229999999999563e+03 6.496178853882815518e-02
6.940243999999999687e+03 6.480616670069189178e-02
6.942257999999998901e+03 6.466248046076079892e-02
6.944271999999999025e+03 6.439392950114511405e-02
6.946285999999999149e+03 6.426768759705227263e-02
6.948299999999999272e+03 6.427181915027711800e-02
6.950313999999999396e+03 6.420800960602655871e-02
6.952327999999999520e+03 6.416210345908371360e-02
6.954341999999999643e+03 6.398674197776201000e-02
6.956355999999998858e+03 6.381000331203205700e-02
6.958369999999998981e+03 6.361490218752492709e-02
6.960383999999999105e+03 6.365759490418178290e-02
6.962397999999999229e+03 6.355935574972407243e-02
6.964411999999999352e+03 6.348315154579893538e-02
6.966425999999999476e+03 6.354971545886606288e-02
6.968439999999999600e+03 6.341888294007896887e-02
6.970453999999999724e+03 6.326647453222866702e-02
6.972467999999998938e+03 6.306953716184386660e-02
6.974481999999999061e+03 6.298369266706072001e-02
6.976495999999999185e+03 6.282531646010788839e-02
6.978509999999999309e+03 6.271101015422018976e-02
6.980523999999999432e+03 6.278537811226761467e-02
6.982537999999999556e+03 6.269356581838192444e-02
6.984551999999999680e+03 6.244659074782937108e-02
6.986565999999998894e+03 6.243511421109365633e-02
6.988579999999999018e+03 6.244704980929879912e-02
6.990593999999999141e+03 6.236855029802652189e-02
6.992607999999999265e+03 6.221063315254313220e-02
6.994621999999999389e+03 6.197329837284858145e-02
6.996635999999999513e+03 6.186817329634944351e-02
6.998649999999999636e+03 6.193749157823314616e-02
7.000663999999998850e+03 6.188194514043231231e-02
7.002677999999998974e+03 6.178416504744405069e-02
7.004691999999999098e+03 6.150597379697036321e-02
7.006705999999999221e+03 6.146328108031352128e-02
7.008719999999999345e+03 6.155096182097434532e-02
7.010733999999999469e+03 6.143298302333122241e-02
7.012747999999999593e+03 6.165516877453462025e-02
7.014761999999999716e+03 6.146741263353835971e-02
7.016775999999998930e+03 6.138615875344952122e-02
7.018789999999999054e+03 6.127552493931724686e-02
7.020803999999999178e+03 6.125808060347896072e-02
7.022817999999999302e+03 6.107078352395214210e-02
7.024831999999999425e+03 6.096198595569758683e-02
7.026845999999999549e+03 6.113780649848869764e-02
7.028859999999999673e+03 6.132326733213781106e-02
7.030873999999998887e+03 6.117085892428755778e-02
7.032887999999999010e+03 6.096152689422815185e-02
7.034901999999999134e+03 6.096060877128929578e-02
7.036915999999999258e+03 6.105196200370556492e-02
7.038929999999999382e+03 6.088853612058901799e-02
7.040943999999999505e+03 6.077973855233446271e-02
7.042957999999999629e+03 6.081646346988873325e-02
7.044971999999998843e+03 6.050567885508564142e-02
7.046985999999998967e+03 6.045564115491793705e-02
7.048999999999999091e+03 6.046206801548994342e-02
7.051013999999999214e+03 6.027385281302425485e-02
7.053027999999999338e+03 6.038035507393165607e-02
7.055041999999999462e+03 6.020545265407937358e-02
7.057055999999999585e+03 6.025273598543053749e-02
7.059069999999999709e+03 6.014347935570654030e-02
7.061083999999998923e+03 6.004891269300428186e-02
7.063097999999999047e+03 5.993368826417772022e-02
7.065111999999999171e+03 5.986299279788573346e-02
7.067125999999999294e+03 5.978311610220516520e-02
7.069139999999999418e+03 5.978357516367460711e-02
7.071153999999999542e+03 5.958112905565660783e-02
7.073167999999999665e+03 5.929192032991666833e-02
7.075181999999998880e+03 5.913767567618869597e-02
7.077195999999999003e+03 5.925014573619866859e-02
7.079209999999999127e+03 5.945029653686949994e-02
7.081223999999999251e+03 5.918817243782581450e-02
7.083237999999999374e+03 5.903622309144497537e-02
7.085251999999999498e+03 5.900133441976842391e-02
7.087265999999999622e+03 5.904219089054755371e-02
7.089279999999998836e+03 5.890263620384129928e-02
7.091293999999998960e+03 5.893385238376243340e-02
7.093307999999999083e+03 5.876445870154330814e-02
7.095321999999999207e+03 5.864785708830848321e-02
7.097335999999999331e+03 5.859552408079362479e-02
7.099349999999999454e+03 5.846652780788420822e-02
7.101363999999999578e+03 5.842108072241077726e-02
7.103377999999999702e+03 5.842383509122734547e-02
7.105391999999998916e+03 5.827464011366309538e-02
7.107405999999999040e+03 5.828841195774595030e-02
7.109419999999999163e+03 5.824204674933367715e-02
7.111433999999999287e+03 5.831687376885052315e-02
7.113447999999999411e+03 5.836507522314050844e-02
7.115461999999999534e+03 5.819568154092138318e-02
7.117475999999999658e+03 5.814380759487596667e-02
7.119489999999998872e+03 5.788627411052657545e-02
7.121503999999998996e+03 5.768841861720289121e-02
7.123517999999999120e+03 5.783485922595058698e-02
7.125531999999999243e+03 5.772238916594057967e-02
7.127545999999999367e+03 5.775268722292287854e-02
7.129559999999999491e+03 5.776324563671973028e-02
7.131573999999999614e+03 5.772835696504315800e-02
7.133587999999998829e+03 5.761129629033890504e-02
7.135601999999998952e+03 5.749653092298176449e-02
7.137615999999999076e+03 5.740334144468778321e-02
7.139629999999999200e+03 5.729087138467780366e-02
7.141643999999999323e+03 5.721696248809982066e-02
7.143657999999999447e+03 5.715361200531866859e-02
7.145671999999999571e+03 5.722063497985523800e-02
7.147685999999999694e+03 5.731795601137407853e-02
7.149699999999998909e+03 5.713846297682754344e-02
7.151713999999999032e+03 5.723302963952981576e-02
7.153727999999999156e+03 5.708475278490439397e-02
7.155741999999999280e+03 5.680151185826700505e-02
7.157755999999999403e+03 5.667435183123530062e-02
7.159769999999999527e+03 5.670648613409530470e-02
7.161783999999999651e+03 5.670281364233988042e-02
7.163797999999998865e+03 5.688735635305013777e-02
7.165811999999998989e+03 5.666103904862188761e-02
7.167825999999999112e+03 5.664956251188616593e-02
7.169839999999999236e+03 5.651643468575192480e-02
7.171853999999999360e+03 5.640717805602792068e-02
7.173867999999999483e+03 5.644206672770448602e-02
7.175881999999999607e+03 5.652286154632389648e-02
7.177895999999998821e+03 5.652377966926275948e-02
7.179909999999998945e+03 5.656739050885847137e-02
7.181923999999999069e+03 5.623870249674767230e-02
7.183937999999999192e+03 5.613174117437082222e-02
7.185951999999999316e+03 5.611429683853252220e-02
7.187965999999999440e+03 5.586778082944942464e-02
7.189979999999999563e+03 5.576357387588914277e-02
7.191993999999999687e+03 5.563733197179631523e-02
7.194007999999998901e+03 5.529992179176636963e-02
7.196021999999999025e+03 5.537291256540549655e-02
7.198035999999999149e+03 5.527467341094778608e-02
7.200049999999999272e+03 5.513787309305809986e-02
7.202063999999999396e+03 5.500061371369896479e-02
7.204077999999999520e+03 5.514659526097723252e-02
7.206091999999999643e+03 5.532654735699321646e-02
7.208105999999998858e+03 5.537888036450806795e-02
7.210119999999998981e+03 5.502448491010925036e-02
7.212133999999999105e+03 5.482341598649956987e-02
7.214147999999999229e+03 5.512364218750582384e-02
7.216161999999999352e+03 5.544911676933062666e-02
7.218175999999999476e+03 5.533572858638178410e-02
7.220189999999999600e+03 5.504973329092782003e-02
7.222203999999998814e+03 5.476190174959615770e-02
7.224217999999998938e+03 5.477062391751527648e-02
7.226231999999999061e+03 5.483948313792957191e-02
7.228245999999999185e+03 5.464667732076960299e-02
7.230259999999999309e+03 5.442862312279104359e-02
7.232273999999999432e+03 5.419817426513794806e-02
7.234287999999999556e+03 5.392365550641969874e-02
7.236301999999999680e+03 5.407652297573938005e-02
7.238315999999998894e+03 5.405265177932910836e-02
7.240329999999999018e+03 5.404897928757367714e-02
7.242343999999999141e+03 5.405816051696223784e-02
7.244357999999999265e+03 5.408799951247509480e-02
7.246371999999999389e+03 5.410223041802737776e-02
7.248385999999999513e+03 5.400445032503910919e-02
7.250399999999999636e+03 5.409121294276109798e-02
7.252413999999998850e+03 5.390253867882599526e-02
7.254427999999998974e+03 5.356191506851003259e-02
7.256441999999999098e+03 5.354492979414116061e-02
7.258455999999999221e+03 5.368127105056143961e-02
7.260469999999999345e+03 5.349626927838174728e-02
7.262483999999999469e+03 5.335946896049205412e-02
7.264497999999999593e+03 5.346138060670520276e-02
7.266511999999998807e+03 5.287561817171441969e-02
7.268525999999998930e+03 5.261165782679302905e-02
7.270539999999999054e+03 5.252122271731560210e-02
7.272553999999999178e+03 5.225496706504707128e-02
7.274567999999999302e+03 5.235412434244363089e-02
7.276581999999999425e+03 5.265618678932758312e-02
7.278595999999999549e+03 5.270392918214814038e-02
7.280609999999999673e+03 5.253591268433730616e-02
7.282623999999998887e+03 5.251571397968245875e-02
7.284637999999999010e+03 5.257355572483045358e-02
7.286651999999999134e+03 5.248679310710846480e-02
7.288665999999999258e+03 5.226736172472164210e-02
7.290679999999999382e+03 5.223981803655592532e-02
7.292693999999999505e+03 5.230133227345934444e-02
7.294707999999999629e+03 5.220906091810420535e-02
7.296721999999998843e+03 5.201533697800539424e-02
7.298735999999998967e+03 5.168848521177229344e-02
7.300749999999999091e+03 5.165038310980972491e-02
7.302763999999999214e+03 5.161503537666372460e-02
7.304777999999999338e+03 5.154158554155516270e-02
7.306791999999999462e+03 5.133730318765947209e-02
7.308805999999999585e+03 5.094526469276752789e-02
7.310819999999998799e+03 5.065559690555815342e-02
7.312833999999998923e+03 5.066707344229386817e-02
7.314847999999999047e+03 5.096087278272809495e-02
7.316861999999999171e+03 5.106875222804380804e-02
7.318875999999999294e+03 5.087594641088382524e-02
7.320889999999999418e+03 5.056562085755015451e-02
7.322903999999999542e+03 5.035169821279647517e-02
7.324917999999999665e+03 5.007901569995593799e-02
7.326931999999998880e+03 5.009737815873308020e-02
7.328945999999999003e+03 5.024840938217505631e-02
7.330959999999999127e+03 5.005147201179022814e-02
7.332973999999999251e+03 4.943724776569488610e-02
7.334987999999999374e+03 4.937068385262775166e-02
7.337001999999999498e+03 4.929769307898861086e-02
7.339015999999999622e+03 4.933533611948175829e-02
7.341029999999998836e+03 4.939455504903803723e-02
7.343043999999998960e+03 4.919440424836720588e-02
7.345057999999999083e+03 4.887719277299210768e-02
7.347071999999999207e+03 4.849295832308044701e-02
7.349085999999999331e+03 4.807291707855335799e-02
7.351099999999999454e+03 4.775616466464768783e-02
7.353113999999999578e+03 4.758677098242856951e-02
7.355127999999998792e+03 4.741186856257630089e-02
7.357141999999998916e+03 4.718646938108692068e-02
7.359155999999999040e+03 4.709327990279291859e-02
7.361169999999999163e+03 4.691837748294066385e-02
7.363183999999999287e+03 4.666038493712183766e-02
7.365197999999999411e+03 4.650751746780214940e-02
7.367211999999999534e+03 4.648043284110586759e-02
7.369225999999999658e+03 4.649558186959699968e-02
7.371239999999998872e+03 4.631930226533645389e-02
7.373253999999998996e+03 4.596812024122366030e-02
7.375267999999999120e+03 4.585344668616039843e-02
7.377281999999999243e+03 4.568492522073319684e-02
7.379295999999999367e+03 4.545020709141441018e-02
7.381309999999999491e+03 4.517986579206794556e-02
7.383323999999999614e+03 4.486871392808931130e-02
7.385337999999998829e+03 4.465759155829914645e-02
7.387351999999998952e+03 4.446845823289460181e-02
7.389365999999999076e+03 4.446267405837980163e-02
7.391379999999999200e+03 4.413683222737944944e-02
7.393393999999999323e+03 4.395357488878358365e-02
7.395407999999999447e+03 4.378266630371534934e-02
7.397421999999999571e+03 4.360551448266288682e-02
7.399435999999998785e+03 4.340077306729778206e-02
7.401449999999998909e+03 4.339627426489738038e-02
7.403463999999999032e+03 4.308567327468203895e-02
7.405477999999999156e+03 4.279752039032178046e-02
7.407491999999999280e+03 4.253268782860846614e-02
7.409505999999999403e+03 4.229613345341196040e-02
7.411519999999999527e+03 4.203061229949450750e-02
7.413533999999999651e+03 4.207045883504090256e-02
7.415547999999998865e+03 4.190354408475670256e-02
7.417561999999998989e+03 4.176008737556028555e-02
7.419575999999999112e+03 4.161240730084513756e-02
7.421589999999999236e+03 4.175485407480879901e-02
7.423603999999999360e+03 4.151595848611821377e-02
7.425617999999999483e+03 4.069253992840429074e-02
7.427631999999999607e+03 4.054003970826014491e-02
7.429645999999998821e+03 4.011683093959399898e-02
7.431659999999998945e+03 3.970367561710834436e-02
7.433673999999999069e+03 3.942755014324710039e-02
7.435687999999999192e+03 3.922358913238001288e-02
7.437701999999999316e+03 3.900801386633638568e-02
7.439715999999999440e+03 3.918190635095590568e-02
7.441729999999999563e+03 3.901935268463125467e-02
7.443743999999998778e+03 3.890440369268636372e-02
7.445757999999998901e+03 3.884532248157092360e-02
7.447771999999999025e+03 3.880868937631051785e-02
7.449785999999999149e+03 3.883623306447623463e-02
7.451799999999999272e+03 3.869759650070881546e-02
7.453813999999999396e+03 3.848596916330228324e-02
7.455827999999999520e+03 3.825740245767381836e-02
7.457841999999999643e+03 3.810458089450107638e-02
7.459855999999998858e+03 3.786320637387557975e-02
7.461869999999998981e+03 3.766300966705780212e-02
7.463883999999999105e+03 3.730847649421815265e-02
7.465897999999999229e+03 3.700779123174248453e-02
7.467911999999999352e+03 3.689219955374038740e-02
7.469925999999999476e+03 3.664724435365332433e-02
7.471939999999999600e+03 3.646981709571921887e-02
7.473953999999998814e+03 3.610164979723756024e-02
7.475967999999998938e+03 3.592784912491192584e-02
7.477981999999999061e+03 3.567265685405661413e-02
7.479995999999999185e+03 3.531812368121697854e-02
7.482009999999999309e+03 3.507546378847706953e-02
7.484023999999999432e+03 3.450182057627920046e-02
7.486037999999999556e+03 3.425590134710634893e-02
7.488051999999998770e+03 3.398707495060902112e-02
7.490065999999998894e+03 3.382621981172127812e-02
7.492079999999999018e+03 3.361321528990643404e-02
7.494093999999999141e+03 3.353756195974462451e-02
7.496107999999999265e+03 3.313524048793748539e-02
7.498121999999999389e+03 3.288477655021727897e-02
7.500135999999999513e+03 3.265359319421309164e-02
7.502149999999999636e+03 3.262412144787577711e-02
7.504163999999998850e+03 3.266282032974861249e-02
7.506177999999998974e+03 3.241846190957180934e-02
7.508191999999999098e+03 3.217580201683190033e-02
7.510205999999999221e+03 3.201476325335637224e-02
7.512219999999999345e+03 3.200888726654769340e-02
7.514233999999999469e+03 3.178463573873186593e-02
7.516247999999999593e+03 3.169488922145859144e-02
7.518261999999998807e+03 3.160973331887960425e-02
7.520275999999998930e+03 3.152774494043967396e-02
7.522289999999999054e+03 3.121852113463263398e-02
7.524303999999999178e+03 3.094593043408597546e-02
7.526317999999999302e+03 3.086678823675650593e-02
7.528331999999999425e+03 3.095878415522997085e-02
7.530345999999999549e+03 3.089607635850603884e-02
7.532359999999998763e+03 3.081505200915191089e-02
7.534373999999998887e+03 3.103016821372611006e-02
7.536387999999999010e+03 3.112822374359604585e-02
7.538401999999999134e+03 3.118041903267006892e-02
7.540415999999999258e+03 3.102052792286811092e-02
7.542429999999999382e+03 3.101754402331682522e-02
7.544443999999999505e+03 3.144245131941985488e-02
7.546457999999999629e+03 3.155776756054029519e-02
7.548471999999998843e+03 3.129702064590490773e-02
7.550485999999998967e+03 3.128751807348773700e-02
7.552499999999999091e+03 3.114649439007929552e-02
7.554513999999999214e+03 3.101956389378231205e-02
7.556527999999999338e+03 3.123757218561391130e-02
7.558541999999999462e+03 3.128274383420567156e-02
7.560555999999999585e+03 3.116026623416215391e-02
7.562569999999998799e+03 3.113097811241262100e-02
7.564583999999998923e+03 3.128637041981417038e-02
7.566597999999999047e+03 3.135518373408149873e-02
7.568611999999999171e+03 3.139209227622354742e-02
7.570625999999999294e+03 3.149464660849388142e-02
7.572639999999999418e+03 3.147935986156191052e-02
7.574653999999999542e+03 3.153206011825230443e-02
7.576667999999999665e+03 3.184284473305540319e-02
7.578681999999998880e+03 3.193552924373302404e-02
7.580695999999999003e+03 3.194448094238687419e-02
7.582709999999999127e+03 3.204836655291853909e-02
7.584723999999999251e+03 3.229625974640994157e-02
7.586737999999999374e+03 3.240005354464772780e-02
7.588751999999999498e+03 3.275807558465501645e-02
7.590765999999999622e+03 3.261388437710751459e-02
7.592779999999998836e+03 3.264909439181269690e-02
7.594793999999998960e+03 3.270161102391531266e-02
7.596807999999999083e+03 3.292150146777156339e-02
7.598821999999999207e+03 3.284433323476063787e-02
7.600835999999999331e+03 3.308065807922243307e-02
7.602849999999999454e+03 3.318399281599079126e-02
7.604863999999999578e+03 3.335347831050379519e-02
7.606877999999998792e+03 3.333686028531047951e-02
7.608891999999998916e+03 3.357584768629496424e-02
7.610905999999999040e+03 3.395420614939793913e-02
7.612919999999999163e+03 3.391128390200636583e-02
